Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
61,1.37121,-0.27454,0.9200400000000001,1.3824100000000001,-0.16777,0.81227,1.55632,-0.19399,0.44301,1.48703,-0.23511,0.060149999999999995,1.62108,-0.22688,0.01456,1.39281,-0.3572,0.80381,1.36904,-0.35573,0.40007000000000004,0.99398,-0.37261,0.37102,0.94363,-0.39895,0.2345
62,1.3846100000000001,-0.27471,0.91563,1.39625,-0.16815,0.8079000000000001,1.57128,-0.19443,0.43960000000000005,1.4890400000000001,-0.23618,0.05949,1.62189,-0.22755,0.01131,1.40689,-0.35756,0.79952,1.39242,-0.35706,0.39591000000000004,1.01759,-0.37293,0.37194000000000005,0.96591,-0.39998,0.23655
63,1.3980000000000001,-0.27486,0.9114,1.41005,-0.16856,0.8036800000000001,1.58575,-0.19482,0.43617,1.49073,-0.23714,0.059160000000000004,1.62248,-0.22814,0.00875,1.42088,-0.35797,0.7954300000000001,1.41602,-0.35833,0.39222,1.04153,-0.3732,0.37234,0.98884,-0.40085,0.23793
64,1.4114,-0.27498,0.90741,1.42382,-0.16901,0.79966,1.59959,-0.19518,0.43268,1.4921600000000002,-0.23798,0.05906,1.6229,-0.22863,0.00679,1.43477,-0.35841,0.7916000000000001,1.43982,-0.35953,0.38907,1.06575,-0.37343,0.37223,1.01238,-0.40156,0.23859
65,1.42482,-0.27507,0.90373,1.43756,-0.16947,0.7959,1.6126800000000001,-0.19551,0.42911000000000005,1.4933900000000002,-0.23872,0.059090000000000004,1.62316,-0.22903,0.00534,1.44856,-0.35889,0.7881,1.46379,-0.36063,0.38649,1.0901800000000001,-0.3736,0.37163,1.0364900000000001,-0.4021,0.23854
66,1.4383000000000001,-0.27512,0.9004,1.4513,-0.16995,0.79247,1.6248900000000002,-0.19581,0.42543000000000003,1.49445,-0.23937,0.059160000000000004,1.6233,-0.22936,0.0042899999999999995,1.4622600000000001,-0.35938,0.7849700000000001,1.48791,-0.36164,0.3845,1.1147900000000002,-0.37372,0.37055000000000005,1.06115,-0.40249,0.23777
67,1.4518600000000002,-0.27515,0.89748,1.4650400000000001,-0.17043,0.78942,1.6361500000000002,-0.19609,0.42165,1.49537,-0.23993,0.059219999999999995,1.6233300000000002,-0.2296,0.0035699999999999994,1.47585,-0.35988,0.78225,1.51214,-0.36253,0.38311,1.13952,-0.37377,0.36899000000000004,1.0863,-0.40272,0.23627
68,1.46551,-0.27514,0.8949900000000001,1.4788000000000001,-0.17089,0.7867700000000001,1.6464100000000002,-0.19638,0.41778000000000004,1.4961600000000002,-0.24043,0.059219999999999995,1.6232800000000003,-0.22978,0.0030999999999999995,1.48937,-0.36037,0.78,1.53645,-0.36331,0.38235,1.16433,-0.37377,0.36698000000000003,1.11193,-0.4028,0.23406
69,1.4792800000000002,-0.27511,0.89297,1.49261,-0.17134,0.78457,1.65571,-0.19668,0.41387,1.49682,-0.24087,0.059179999999999996,1.6231499999999999,-0.2299,0.00279,1.50284,-0.36086,0.77822,1.56079,-0.36396,0.38221000000000005,1.18918,-0.37369,0.36452,1.13801,-0.40271,0.23116
70,1.4931699999999999,-0.27506,0.8914300000000001,1.5065,-0.17177,0.7828200000000001,1.6640799999999998,-0.19702,0.40999,1.49736,-0.24128,0.059120000000000006,1.62297,-0.22999,0.0026100000000000003,1.5162799999999999,-0.36132,0.77695,1.5851199999999999,-0.3645,0.38270000000000004,1.2140499999999999,-0.37357,0.36163,1.16452,-0.40248,0.22757
